sobill,sokhach,doanhso,doanhthu,mon,loai,bill,customer,vat,phuphi,cuahang_id,cuahang_name,ngay
37,233,60077900,57769500,1475010,0,833390,0,575068,0,12,ICool M?c ?�nh Chi,09/12/2020
51,326,74245500,70306315,3063315,0,875870,0,460650,0,12,ICool M?c ?�nh Chi,10/12/2020
50,345,101836300,97078423,1035540,0,3572130,150207,2443279,0,12,ICool M?c ?�nh Chi,11/12/2020
65,423,115669001,110314331,4240120,0,967380,147170,370320,0,12,ICool M?c ?�nh Chi,12/12/2020
54,330,78264600,75604424,1628030,0,912470,119676,548316,90000,12,ICool M?c ?�nh Chi,13/12/2020
37,186,49310000,47677980,1468090,0,115820,48110,1003560,0,12,ICool M?c ?�nh Chi,14/12/2020
42,265,62227001,59313410.9,1654160,0,1259430.1,0,0,0,12,ICool M?c ?�nh Chi,15/12/2020
40,273,65882300,62904580,1304150,0,1673570,0,286083,0,12,ICool M?c ?�nh Chi,16/12/2020
45,277,70174101,67355901,2025570,0,792630,0,0,0,12,ICool M?c ?�nh Chi,17/12/2020
61,442,121013900,116235174.5,3326390,0,1201800,250535.5,1202210,0,12,ICool M?c ?�nh Chi,18/12/2020
62,402,105978000,102797330,2724660,0,456010,0,196250,0,12,ICool M?c ?�nh Chi,19/12/2020
42,256,66470201,64410060.9,1818990,0,0,241150.1,462170,0,12,ICool M?c ?�nh Chi,20/12/2020
37,216,58721100,56998040,918830,0,804230,0,251967,0,12,ICool M?c ?�nh Chi,21/12/2020
53,290,76139800,73568740,1925190,0,645870,0,1450004,0,12,ICool M?c ?�nh Chi,22/12/2020
64,411,131651700,125449322.5,4867015,0,1249240,86122.5,2475621,0,12,ICool M?c ?�nh Chi,23/12/2020
55,306,93241600,90725150,1267300,0,1173030,76120,457428,0,12,ICool M?c ?�nh Chi,24/12/2020
86,507,137670401,130198615.9,5966100,0,1371590.1,134095,870706,0,12,ICool M?c ?�nh Chi,25/12/2020
58,326,89391600,84655804,4149816,0,311880,274100,676460,0,12,ICool M?c ?�nh Chi,26/12/2020
30,194,49650900,46659180,2396720,0,595000,0,0,0,12,ICool M?c ?�nh Chi,27/12/2020
38,216,58740800,56485800,1215650,0,1039350,0,215518,0,12,ICool M?c ?�nh Chi,28/12/2020
51,295,71843600,69104345,2316620,0,422635,0,438702,0,12,ICool M?c ?�nh Chi,29/12/2020
50,354,100938401,98285520.9,2223230,0,429650.1,0,284800,0,12,ICool M?c ?�nh Chi,30/12/2020
81,484,133219001,124576521,5896210,0,2641980.1,104290,529660,233000,12,ICool M?c ?�nh Chi,31/12/2020
49,231,67527800,66302700,1175630,0,0,49470,0,0,12,ICool M?c ?�nh Chi,01/01/2021
50,257,64421700,62348400,1439520,0,633780,0,233277,0,12,ICool M?c ?�nh Chi,02/01/2021
26,164,44136800,43890450,150800,0,71250,24300,1215980,0,12,ICool M?c ?�nh Chi,03/01/2021
35,190,50505000,49343380,946200,0,215420,0,170330,0,12,ICool M?c ?�nh Chi,04/01/2021
42,249,66519700,65064600,919800,0,535300,0,470400,0,12,ICool M?c ?�nh Chi,05/01/2021
39,196,53387900,52555675,399805,0,432420,0,526850,0,12,ICool M?c ?�nh Chi,06/01/2021
49,268,69238500,67462010,1288185,0,404270,84035,613910,0,12,ICool M?c ?�nh Chi,07/01/2021
60,331,88619500,85975415,1468105,0,1175980,0,0,0,12,ICool M?c ?�nh Chi,08/01/2021
69,420,106184800,104098233.8,1535705,0,203080,347781.25,307010,110000,12,ICool M?c ?�nh Chi,09/01/2021
57,350,87568200,86246815,487365,0,834020,0,276120,0,12,ICool M?c ?�nh Chi,10/01/2021
40,217,53749300,53044870,369520,0,301220,33690,418030,0,12,ICool M?c ?�nh Chi,11/01/2021
32,172,46223600,45414975,672995,0,90780,44850,993449.5,0,12,ICool M?c ?�nh Chi,12/01/2021
43,277,67187400,65388150,403550,0,1338350,57350,788410,0,12,ICool M?c ?�nh Chi,13/01/2021
52,339,82641600,79798820,359100,0,2483680,0,334230,0,12,ICool M?c ?�nh Chi,14/01/2021
54,398,104439900,101593980,1950180,0,895740,0,1008260,0,12,ICool M?c ?�nh Chi,15/01/2021
69,469,112477200,110360185,955465,0,1161550,0,582300,0,12,ICool M?c ?�nh Chi,16/01/2021
50,242,65427200,63868915,861875,0,655680,40730,170060,0,12,ICool M?c ?�nh Chi,17/01/2021
34,194,54986000,53661350,846850,0,477800,0,1331050,0,12,ICool M?c ?�nh Chi,18/01/2021
49,298,71243401,68170736,2556765,0,515900,0,650980,0,12,ICool M?c ?�nh Chi,19/01/2021
43,272,68326300,66390705,937485,0,998110,0,494050,0,12,ICool M?c ?�nh Chi,20/01/2021
49,316,89172602,85229776.9,426075,0,3465425.1,51325,873160,0,12,ICool M?c ?�nh Chi,21/01/2021
66,571,153288200,147566235,2562305,0,3051460,108200,2554925,0,12,ICool M?c ?�nh Chi,22/01/2021
86,552,165618300,158926845,5591795,0,1099660,0,2055246,0,12,ICool M?c ?�nh Chi,23/01/2021
59,371,97433802,95966757,1168480,0,239990,58575,1082800,0,12,ICool M?c ?�nh Chi,24/01/2021
54,341,87197401,84090110.95,1766605,0,1340685.05,0,480557.6,0,12,ICool M?c ?�nh Chi,25/01/2021
46,366,77577800,74843175,2573575,0,161050,0,1133449,0,12,ICool M?c ?�nh Chi,26/01/2021
57,414,105158601,100556196,3163985,0,1438420,0,2267699.5,0,12,ICool M?c ?�nh Chi,27/01/2021
60,460,109055700,105870537.5,2035690,0,864410,285062.5,1560425,0,12,ICool M?c ?�nh Chi,28/01/2021
65,460,128404801,122250041,4376200,0,1778560,0,1073710,0,12,ICool M?c ?�nh Chi,29/01/2021
68,556,140965707,137924776.9,1382300,0,1658630.1,0,957700.2,0,12,ICool M?c ?�nh Chi,30/01/2021
71,462,101892200,98818660,1393820,0,1679720,0,770750,0,12,ICool M?c ?�nh Chi,31/01/2021
56,464,106036200,102971150,1578760,0,1486290,0,797120,0,12,ICool M?c ?�nh Chi,01/02/2021
44,392,83345500,80861965,1522040,0,842270,119225,2590871,0,12,ICool M?c ?�nh Chi,02/02/2021
51,387,72004300,69804010,958080,0,1242210,0,209740,0,12,ICool M?c ?�nh Chi,03/02/2021
41,371,88977700,84267635,2517655,0,2036650,155760,1788662.5,0,12,ICool M?c ?�nh Chi,04/02/2021
56,512,105642800,102723110,1538540,0,1381150,0,1146470,0,12,ICool M?c ?�nh Chi,05/02/2021
60,370,82015900,79629460,1072050,0,1127190,187200,0,0,12,ICool M?c ?�nh Chi,06/02/2021
25,190,41524600,40677640,474760,0,372200,0,0,0,12,ICool M?c ?�nh Chi,07/02/2021
13,70,20720800,20372200,348600,0,0,0,0,0,12,ICool M?c ?�nh Chi,08/02/2021
3,2,2508000,2124000,384000,0,0,0,0,0,12,ICool M?c ?�nh Chi,20/02/2021
3,1,1480000,1100000,370000,0,10000,0,0,0,12,ICool M?c ?�nh Chi,22/02/2021
2,0,279000,203200,50000,0,25800,0,0,0,12,ICool M?c ?�nh Chi,23/02/2021
2,4,2295400,2031400,264000,0,0,0,0,0,12,ICool M?c ?�nh Chi,24/02/2021
1,2,791600,791600,0,0,0,0,0,0,12,ICool M?c ?�nh Chi,26/02/2021
1,0,158000,63200,0,0,94800,0,0,0,12,ICool M?c ?�nh Chi,28/02/2021
3,18,4349000,4349000,0,0,0,0,0,0,12,ICool M?c ?�nh Chi,06/03/2021
1,0,708700,708700,0,0,0,0,0,0,12,ICool M?c ?�nh Chi,09/03/2021
1,0,79000,63200,0,0,15800,0,0,0,12,ICool M?c ?�nh Chi,11/03/2021
1,2,957600,733600,224000,0,0,0,0,0,12,ICool M?c ?�nh Chi,13/03/2021
1,0,287000,114800,0,0,172200,0,0,0,12,ICool M?c ?�nh Chi,15/03/2021
1,0,79000,63200,15800,0,0,0,0,0,12,ICool M?c ?�nh Chi,16/03/2021
20,106,30428100,29933790,397150,0,97160,0,294250,0,12,ICool M?c ?�nh Chi,19/03/2021
39,222,50398900,49881320,50550,0,467030,0,0,0,12,ICool M?c ?�nh Chi,20/03/2021
44,257,55058501,54384136,467405,0,206960,0,0,0,12,ICool M?c ?�nh Chi,21/03/2021
31,205,39307200,37563680,1203150,0,540370,0,579805,0,12,ICool M?c ?�nh Chi,22/03/2021
39,134,54450400,50529460,2613300,0,1307640,0,0,0,17,ICool Nh? Thi�n ???ng,01/11/2020
17,72,26485400,25330350,883390,0,271660,0,0,0,17,ICool Nh? Thi�n ???ng,02/11/2020
19,98,35702000,33857470,501500,0,1343030,0,251650,0,17,ICool Nh? Thi�n ???ng,03/11/2020
24,91,33731900,31917705,1764900,0,0,49295,0,0,17,ICool Nh? Thi�n ???ng,04/11/2020
26,118,39786500,37334860,1622840,0,828800,0,0,0,17,ICool Nh? Thi�n ???ng,05/11/2020
23,83,35778400,34095540,1314750,0,368110,0,0,0,17,ICool Nh? Thi�n ???ng,06/11/2020
44,175,57638500,54786500,2146550,0,705450,0,126320,0,17,ICool Nh? Thi�n ???ng,07/11/2020
25,103,33025100,31379170,696330,0,949600,0,0,0,17,ICool Nh? Thi�n ???ng,08/11/2020
26,82,27388700,25601070,763440,0,849450,174740,0,0,17,ICool Nh? Thi�n ???ng,09/11/2020
21,94,29625100,28096450,1427750,0,100900,0,0,0,17,ICool Nh? Thi�n ???ng,10/11/2020
13,39,12942400,12305860,453640,0,182900,0,0,0,17,ICool Nh? Thi�n ???ng,11/11/2020
14,42,13955500,13477500,478000,0,0,0,0,0,17,ICool Nh? Thi�n ???ng,12/11/2020
19,83,31863800,29793870,1426570,0,643360,0,204380,0,17,ICool Nh? Thi�n ???ng,13/11/2020
34,176,68927300,64443180,2403310,0,2080810,0,0,0,17,ICool Nh? Thi�n ???ng,14/11/2020
39,143,47492400,44511435,2761720,0,219245,0,0,0,17,ICool Nh? Thi�n ???ng,15/11/2020
17,56,19217200,18255440,770800,0,190960,0,0,0,17,ICool Nh? Thi�n ???ng,16/11/2020
24,90,31796400,30413740,922400,0,460260,0,0,0,17,ICool Nh? Thi�n ???ng,17/11/2020
20,75,23669100,21925420,904840,0,838840,0,0,0,17,ICool Nh? Thi�n ???ng,18/11/2020
18,58,22429801,21349151,775510,0,305140,0,94800,0,17,ICool Nh? Thi�n ???ng,19/11/2020
45,172,58903100,54979318,2386612,0,1537170,0,0,0,17,ICool Nh? Thi�n ???ng,20/11/2020
44,167,52743600,49823970,2760070,0,159560,0,230039.9,0,17,ICool Nh? Thi�n ???ng,21/11/2020
44,179,56383100,53446100,2158440,0,778560,0,0,0,17,ICool Nh? Thi�n ???ng,22/11/2020
15,50,17757500,16351500,1406000,0,0,0,0,0,17,ICool Nh? Thi�n ???ng,23/11/2020
16,69,21204500,20120780,719860,0,363860,0,0,0,17,ICool Nh? Thi�n ???ng,24/11/2020
26,83,26276100,24497440,1504000,0,274660,0,0,0,17,ICool Nh? Thi�n ???ng,25/11/2020
18,69,23593201,22335476,816465,0,441260,0,0,0,17,ICool Nh? Thi�n ???ng,26/11/2020
22,94,29534900,28563440,893860,0,77600,0,65870,0,17,ICool Nh? Thi�n ???ng,27/11/2020
31,100,35444200,33833370,1610830,0,0,0,0,0,17,ICool Nh? Thi�n ???ng,28/11/2020
35,139,43139200,40612625,1942370,0,538880,45325,0,0,17,ICool Nh? Thi�n ???ng,29/11/2020
17,70,29895300,28917280,638190,0,339830,0,0,0,17,ICool Nh? Thi�n ???ng,30/11/2020
11,35,14167500,13554370,226730,0,386400,0,0,0,17,ICool Nh? Thi�n ???ng,01/12/2020
12,57,22308900,20185890,1246000,0,877010,0,0,0,17,ICool Nh? Thi�n ???ng,02/12/2020
9,29,11920300,11236200,553140,0,130960,0,0,0,17,ICool Nh? Thi�n ???ng,03/12/2020
17,79,25736500,24451540,1284960,0,0,0,0,0,17,ICool Nh? Thi�n ???ng,04/12/2020
27,116,42212600,40197654,1217796,0,797150,0,0,0,17,ICool Nh? Thi�n ???ng,05/12/2020
19,68,23757900,22377120,996330,0,384450,0,0,0,17,ICool Nh? Thi�n ???ng,06/12/2020
23,97,29939800,28444830,954560,0,540410,0,0,0,17,ICool Nh? Thi�n ???ng,07/12/2020
19,69,17436600,16916600,520000,0,0,0,0,0,17,ICool Nh? Thi�n ???ng,08/12/2020
19,96,27007000,25030590,1653000,0,323410,0,85000,0,17,ICool Nh? Thi�n ???ng,09/12/2020
13,39,14412800,13749250,199600,0,463950,0,0,0,17,ICool Nh? Thi�n ???ng,10/12/2020
19,81,24737100,23111170,739850,0,886080,0,364068,140000,17,ICool Nh? Thi�n ???ng,11/12/2020
30,122,41097200,38292650,2422490,0,285740,96320,0,0,17,ICool Nh? Thi�n ???ng,12/12/2020
23,82,23101600,21996640,1104960,0,0,0,0,0,17,ICool Nh? Thi�n ???ng,13/12/2020
15,54,18521500,17738100,534900,0,248500,0,0,0,17,ICool Nh? Thi�n ???ng,14/12/2020
14,51,23227800,22373180,854620,0,0,0,0,0,17,ICool Nh? Thi�n ???ng,15/12/2020
12,50,16930300,16131250,512850,0,286200,0,0,0,17,ICool Nh? Thi�n ???ng,16/12/2020
25,95,28645700,27384270,720800,0,540630,0,134955,0,17,ICool Nh? Thi�n ???ng,17/12/2020
16,53,19494900,18461350,948890,0,84660,0,0,0,17,ICool Nh? Thi�n ???ng,18/12/2020
31,169,50192700,48316500,1621970,0,254230,0,0,0,17,ICool Nh? Thi�n ???ng,19/12/2020
25,115,33520500,32040750,1479750,0,0,0,231420,0,17,ICool Nh? Thi�n ???ng,20/12/2020
15,70,22520800,20663250,1857550,0,0,0,170520,0,17,ICool Nh? Thi�n ???ng,21/12/2020
27,120,40624800,38561078,1496262,0,567460,0,0,0,17,ICool Nh? Thi�n ???ng,22/12/2020
15,87,24680300,23870880,612000,0,197420,0,0,0,17,ICool Nh? Thi�n ???ng,23/12/2020
33,191,42797900,41084125,681880,0,946760,85135,0,0,17,ICool Nh? Thi�n ???ng,24/12/2020
26,150,38310200,36483390,1248550,0,578260,0,303660,0,17,ICool Nh? Thi�n ???ng,25/12/2020
38,198,63233500,59178145,3304405,0,750950,0,112007,0,17,ICool Nh? Thi�n ???ng,26/12/2020
23,96,31677900,29590112,1863108,0,224680,0,235625,0,17,ICool Nh? Thi�n ???ng,27/12/2020
15,56,15301400,13535440,1547600,0,218360,0,0,0,17,ICool Nh? Thi�n ???ng,28/12/2020
8,21,6794500,6312730,400390,0,81380,0,0,0,17,ICool Nh? Thi�n ???ng,29/12/2020
15,64,22497600,20635410,1534690,0,327500,0,0,0,17,ICool Nh? Thi�n ???ng,30/12/2020
23,90,29450200,28795005,565560,0,0,89635,0,0,17,ICool Nh? Thi�n ???ng,31/12/2020
35,180,52968600,50977945,740985,0,1249670,0,225220,0,17,ICool Nh? Thi�n ???ng,01/01/2021
25,95,23739700,23427910,311790,0,0,0,0,0,17,ICool Nh? Thi�n ???ng,02/01/2021
27,96,25177100,24742300,434800,0,0,0,0,0,17,ICool Nh? Thi�n ???ng,03/01/2021
11,40,13185200,13185200,0,0,0,0,0,0,17,ICool Nh? Thi�n ???ng,04/01/2021
17,106,22100400,21381645,124855,0,593900,0,152750,0,17,ICool Nh? Thi�n ???ng,05/01/2021
11,43,12112700,11554637,151660,0,271890,134513,255575,0,17,ICool Nh? Thi�n ???ng,06/01/2021
22,96,28790900,27761260,577110,0,452530,0,0,0,17,ICool Nh? Thi�n ???ng,07/01/2021
25,114,37287700,36652790.5,191760,0,256880,186269.5,0,0,17,ICool Nh? Thi�n ???ng,08/01/2021
42,187,60521100,59409932,610048,0,501120,0,0,0,17,ICool Nh? Thi�n ???ng,09/01/2021
29,127,36748000,35780680,606650,0,360670,0,0,50000,17,ICool Nh? Thi�n ???ng,10/01/2021
18,71,16936700,16836700,100000,0,0,0,0,0,17,ICool Nh? Thi�n ???ng,11/01/2021
13,58,11607300,11486455,26445,0,94400,0,0,0,17,ICool Nh? Thi�n ???ng,12/01/2021
13,51,14639600,14240340,100000,0,299260,0,82080,0,17,ICool Nh? Thi�n ???ng,13/01/2021
10,42,11457700,11094800,0,0,362900,0,0,0,17,ICool Nh? Thi�n ???ng,14/01/2021
27,123,34304200,34081440,0,0,222760,0,469140,0,17,ICool Nh? Thi�n ???ng,15/01/2021
32,118,39243500,38049745,459905,0,733850,0,0,0,17,ICool Nh? Thi�n ???ng,16/01/2021
25,126,35358001,34339280.9,215110,0,803610.1,0,0,0,17,ICool Nh? Thi�n ???ng,17/01/2021
18,73,23713200,22760080,348000,0,605120,0,0,200000,17,ICool Nh? Thi�n ???ng,18/01/2021
21,75,21761000,21350845,185545,0,224610,0,0,0,17,ICool Nh? Thi�n ???ng,19/01/2021
11,56,11588800,11565250,23550,0,0,0,0,0,17,ICool Nh? Thi�n ???ng,20/01/2021
25,112,29822501,29251430.9,0,0,571070.1,0,0,0,17,ICool Nh? Thi�n ???ng,21/01/2021
19,130,29198500,28635623,233837,0,329040,0,163160,0,17,ICool Nh? Thi�n ???ng,22/01/2021
34,160,43646000,42985735,272345,0,387920,0,0,0,17,ICool Nh? Thi�n ???ng,23/01/2021
29,125,33319400,32289030,515750,0,514620,0,0,0,17,ICool Nh? Thi�n ???ng,24/01/2021
23,100,21066700,20692460,16240,0,358000,0,0,0,17,ICool Nh? Thi�n ???ng,25/01/2021
20,92,28389300,27461515,706745,0,221040,0,0,0,17,ICool Nh? Thi�n ???ng,26/01/2021
14,64,19492100,19065950,21300,0,404850,0,0,0,17,ICool Nh? Thi�n ???ng,27/01/2021
17,75,20425100,19924530,0,0,500570,0,50100,0,17,ICool Nh? Thi�n ???ng,28/01/2021
31,127,41700300,40099340,927000,0,673960,0,210213,0,17,ICool Nh? Thi�n ???ng,29/01/2021
33,181,49776600,48831965,133465,0,811170,0,0,0,17,ICool Nh? Thi�n ???ng,30/01/2021
33,159,44805000,44226545,13325,0,565130,0,163490,0,17,ICool Nh? Thi�n ???ng,31/01/2021
17,75,17430500,16616010,647000,0,167490,0,0,0,17,ICool Nh? Thi�n ???ng,01/02/2021
13,61,19672400,19200235,12615,0,459550,0,0,0,17,ICool Nh? Thi�n ???ng,02/02/2021
23,111,29274800,28908455,32565,0,333780,0,0,0,17,ICool Nh? Thi�n ???ng,03/02/2021
27,107,29363000,28576120,397870,0,389010,0,0,0,17,ICool Nh? Thi�n ???ng,04/02/2021
35,145,38945600,37905995,349000,0,690605,0,0,0,17,ICool Nh? Thi�n ???ng,05/02/2021
45,203,58590200,56353078,1374272,0,862850,0,0,0,17,ICool Nh? Thi�n ???ng,06/02/2021
22,100,30177200,28923822,1171388,0,81990,0,245720,0,17,ICool Nh? Thi�n ???ng,07/02/2021
14,45,14768300,13372370,1295000,0,100930,0,0,0,17,ICool Nh? Thi�n ???ng,08/02/2021
4,22,4311600,4205190,0,0,106410,0,0,0,17,ICool Nh? Thi�n ???ng,19/03/2021
30,105,36003500,35390200,194000,0,419300,0,0,0,17,ICool Nh? Thi�n ???ng,20/03/2021
27,99,32484500,31210310,1015000,0,259190,0,0,0,17,ICool Nh? Thi�n ???ng,21/03/2021
6,17,5572700,5572700,0,0,0,0,0,0,17,ICool Nh? Thi�n ???ng,22/03/2021
35,192,39188600,37807100,753430,0,77385,550685,0,800000,23,ICool Phan Chu Trinh,01/11/2020
15,84,21142800,20608550,433870,0,100380,0,0,0,23,ICool Phan Chu Trinh,02/11/2020
25,108,17965100,15967765,1862145,0,135190,0,0,640000,23,ICool Phan Chu Trinh,03/11/2020
26,169,33935500,32903380,341890,0,690230,0,0,0,23,ICool Phan Chu Trinh,04/11/2020
23,119,20665600,18793180,1469850,0,402570,0,0,0,23,ICool Phan Chu Trinh,05/11/2020
34,205,43937400,41856120,1353370,0,727910,0,0,0,23,ICool Phan Chu Trinh,06/11/2020
43,250,59297500,57014380,1363750,0,853700,65670,0,200000,23,ICool Phan Chu Trinh,07/11/2020
34,170,43280500,41820730,1459770,0,0,0,0,0,23,ICool Phan Chu Trinh,08/11/2020
24,116,26821500,25570820,901500,0,321960,27220,0,0,23,ICool Phan Chu Trinh,09/11/2020
32,144,32581900,31254410,501530,0,825960,0,312033,0,23,ICool Phan Chu Trinh,10/11/2020
26,146,22810000,21691700,671330,0,446970,0,0,0,23,ICool Phan Chu Trinh,11/11/2020
32,163,33210000,31183670,1869180,0,157150,0,0,0,23,ICool Phan Chu Trinh,12/11/2020
23,140,31498000,30203660,1215340,0,0,79000,0,0,23,ICool Phan Chu Trinh,13/11/2020
44,263,55077700,53132210,1749820,0,195670,0,0,0,23,ICool Phan Chu Trinh,14/11/2020
24,133,29090700,27271290,1277100,0,542310,0,0,0,23,ICool Phan Chu Trinh,15/11/2020
16,74,18906900,17863840,698040,0,345020,0,0,0,23,ICool Phan Chu Trinh,16/11/2020
30,143,27113700,26393320,366590,0,306460,47330,59925,0,23,ICool Phan Chu Trinh,17/11/2020
28,147,28440700,27509140,878080,0,53480,0,62760,0,23,ICool Phan Chu Trinh,18/11/2020
22,115,21769100,20603690,885840,0,279570,0,60210,0,23,ICool Phan Chu Trinh,19/11/2020
54,313,67712800,64611233,2654252,0,447315,0,254715,200000,23,ICool Phan Chu Trinh,20/11/2020
44,233,59450700,57663060,1779840,0,7800,0,73068,0,23,ICool Phan Chu Trinh,21/11/2020
30,168,41830800,39534310,1132120,0,1164370,0,142380,0,23,ICool Phan Chu Trinh,22/11/2020
18,90,15268500,14849430,76200,0,342870,0,0,0,23,ICool Phan Chu Trinh,23/11/2020
16,66,15155500,14378390,777110,0,0,0,0,0,23,ICool Phan Chu Trinh,24/11/2020
21,105,20009600,19340920,230020,0,438660,0,150518,0,23,ICool Phan Chu Trinh,25/11/2020
31,122,31173700,30545730,506120,0,121850,0,0,0,23,ICool Phan Chu Trinh,26/11/2020
28,150,39292100,37526370,755820,0,1009910,0,0,0,23,ICool Phan Chu Trinh,27/11/2020
44,216,49950400,46589650,2265610,0,1095140,0,0,0,23,ICool Phan Chu Trinh,28/11/2020
21,94,20279800,19281400,962880,0,35520,0,0,0,23,ICool Phan Chu Trinh,29/11/2020
16,66,13686400,12253160,1164370,0,268870,0,0,1300000,23,ICool Phan Chu Trinh,30/11/2020
17,79,17640400,16237160,1127690,0,275550,0,0,0,23,ICool Phan Chu Trinh,01/12/2020
12,59,12772600,11793770,875630,0,103200,0,0,0,23,ICool Phan Chu Trinh,02/12/2020
23,96,22125100,21372690,517530,0,234880,0,0,0,23,ICool Phan Chu Trinh,03/12/2020
17,99,28710600,26410590,1572040,0,727970,0,0,0,23,ICool Phan Chu Trinh,04/12/2020
40,192,47852900,44758250,2033210,0,1061440,0,29420,330000,23,ICool Phan Chu Trinh,05/12/2020
33,140,36469900,34753160,1716740,0,0,0,161505,200000,23,ICool Phan Chu Trinh,06/12/2020
18,87,19973900,18681870,818100,0,473930,0,0,0,23,ICool Phan Chu Trinh,07/12/2020
13,69,13604800,12963230,641570,0,0,0,0,0,23,ICool Phan Chu Trinh,08/12/2020
13,59,13547100,12912610,304760,0,329730,0,0,0,23,ICool Phan Chu Trinh,09/12/2020
8,60,14132800,13646200,261260,0,0,225340,0,0,23,ICool Phan Chu Trinh,10/12/2020
34,172,51164900,48720610,1585920,0,858370,0,0,0,23,ICool Phan Chu Trinh,11/12/2020
32,170,38720700,37099400,1225800,0,395500,0,0,400000,23,ICool Phan Chu Trinh,12/12/2020
29,137,32518100,32189020,127350,0,201730,0,0,517000,23,ICool Phan Chu Trinh,13/12/2020
14,62,14752300,14115010,637290,0,0,0,0,0,23,ICool Phan Chu Trinh,14/12/2020
22,109,27049300,25939950,756170,0,353180,0,0,0,23,ICool Phan Chu Trinh,15/12/2020
18,74,15322400,14968080,294820,0,59500,0,0,0,23,ICool Phan Chu Trinh,16/12/2020
9,56,13230500,12758910,0,0,471590,0,0,0,23,ICool Phan Chu Trinh,17/12/2020
31,141,41924800,39545110,2007000,0,372690,0,291544,0,23,ICool Phan Chu Trinh,18/12/2020
43,241,57587500,55524180,1647720,0,336960,78640,0,0,23,ICool Phan Chu Trinh,19/12/2020
25,110,27833000,26090990,1619610,0,122400,0,0,0,23,ICool Phan Chu Trinh,20/12/2020
10,33,7445400,7155070,290330,0,0,0,0,0,23,ICool Phan Chu Trinh,21/12/2020
23,106,23393800,22589180,790220,0,14400,0,0,0,23,ICool Phan Chu Trinh,22/12/2020
28,131,39332000,37552510,1599890,0,179600,0,373580,0,23,ICool Phan Chu Trinh,23/12/2020
32,168,43070800,41976010,565930,0,528860,0,0,0,23,ICool Phan Chu Trinh,24/12/2020
34,217,51570100,49950085,1256970,0,363045,0,152176,2320000,23,ICool Phan Chu Trinh,25/12/2020
29,139,46163500,43803252,1928208,0,432040,0,0,0,23,ICool Phan Chu Trinh,26/12/2020
27,110,35433900,35165260,268640,0,0,0,234302,0,23,ICool Phan Chu Trinh,27/12/2020
13,64,14905400,14599520,168650,0,137230,0,0,0,23,ICool Phan Chu Trinh,28/12/2020
21,81,21500200,20384750,1013220,0,102230,0,84240,0,23,ICool Phan Chu Trinh,29/12/2020
31,140,42238500,39111830,2082810,0,1043860,0,0,0,23,ICool Phan Chu Trinh,30/12/2020
36,165,42283000,40758010,1424810,0,100180,0,0,0,23,ICool Phan Chu Trinh,31/12/2020
43,181,55260600,53957160,1031360,0,272080,0,0,200000,23,ICool Phan Chu Trinh,01/01/2021
32,123,41440900,39953200,1202660,0,285040,0,0,0,23,ICool Phan Chu Trinh,02/01/2021
25,123,23638000,23414140,109610,0,114250,0,0,0,23,ICool Phan Chu Trinh,03/01/2021
9,49,8824900,8796235,28665,0,0,0,0,0,23,ICool Phan Chu Trinh,04/01/2021
19,89,20417400,19131650,872310,0,413440,0,0,0,23,ICool Phan Chu Trinh,05/01/2021
25,113,21124500,19824900,1087650,0,211950,0,0,0,23,ICool Phan Chu Trinh,06/01/2021
16,48,13443700,13409935,33765,0,0,0,0,80000,23,ICool Phan Chu Trinh,07/01/2021
41,176,53540300,51525350,1686350,0,328600,0,0,100000,23,ICool Phan Chu Trinh,08/01/2021
50,249,66276601,64844562,535795,0,595730,300514,248950,100000,23,ICool Phan Chu Trinh,09/01/2021
28,108,28278500,26899765,1093005,0,285730,0,0,180000,23,ICool Phan Chu Trinh,10/01/2021
12,47,12461200,12400255,60945,0,0,0,0,0,23,ICool Phan Chu Trinh,11/01/2021
25,103,22650300,21544075,946705,0,159520,0,0,0,23,ICool Phan Chu Trinh,12/01/2021
